-6.988420e+01	4.760000e+02	1.009871e+02
-4.423560e+01	7.185000e+02	1.580009e+02
-2.344530e+01	1.139333e+03	2.471539e+02
0.000000e+00	2.242333e+03	3.846056e+02
2.470190e+01	2.027167e+03	6.606522e+02
4.943110e+01	2.156833e+03	6.887053e+02
7.511330e+01	2.063167e+03	6.464684e+02
9.731940e+01	2.000667e+03	6.787122e+02
1.210405e+02	2.131667e+03	6.487267e+02
1.472725e+02	1.810333e+03	5.402506e+02
1.682147e+02	1.796500e+03	5.355329e+02
1.910550e+02	1.815667e+03	5.295616e+02
2.171202e+02	1.471333e+03	3.441306e+02
2.408558e+02	1.576667e+03	3.761115e+02
2.711461e+02	1.275500e+03	4.031083e+02
2.990397e+02	1.291667e+03	3.814890e+02
3.379158e+02	1.539500e+03	4.783755e+02
3.605019e+02	1.262667e+03	4.073066e+02
3.849975e+02	1.221667e+03	4.153585e+02
4.089619e+02	1.351333e+03	5.858115e+02
4.331116e+02	1.473000e+03	6.453043e+02
4.561425e+02	1.789833e+03	1.050829e+03
4.822950e+02	2.190167e+03	1.578960e+03
5.056750e+02	2.470500e+03	1.923866e+03
5.282991e+02	3.195667e+03	2.751590e+03
5.522683e+02	3.800667e+03	3.326832e+03
5.763005e+02	4.314167e+03	3.435090e+03
6.002294e+02	4.826167e+03	3.967211e+03
6.252530e+02	5.693000e+03	5.021172e+03
6.478969e+02	5.333833e+03	4.744906e+03
6.826447e+02	6.590167e+03	6.000806e+03
6.956497e+02	7.216667e+03	6.822469e+03
7.196222e+02	6.942500e+03	6.338716e+03
7.437211e+02	7.761667e+03	7.498784e+03
