-6.988420e+01	5.845000e+02	1.640765e+02
-4.423560e+01	9.088333e+02	2.714313e+02
-2.344530e+01	1.479333e+03	4.270179e+02
0.000000e+00	2.767833e+03	6.896386e+02
2.470190e+01	2.250833e+03	3.304793e+02
4.943110e+01	2.688667e+03	2.805214e+02
7.511330e+01	3.024500e+03	2.727818e+02
9.731940e+01	3.254667e+03	2.932607e+02
1.210405e+02	3.271667e+03	3.217258e+02
1.472725e+02	2.959833e+03	1.833951e+02
1.682147e+02	3.011333e+03	3.102913e+02
1.910550e+02	3.109833e+03	4.523120e+02
2.171202e+02	2.857333e+03	3.881730e+02
2.408558e+02	3.046833e+03	7.061491e+02
2.711461e+02	2.983333e+03	8.793974e+02
2.990397e+02	3.440167e+03	1.406370e+03
3.379158e+02	4.210167e+03	1.889857e+03
3.605019e+02	4.052333e+03	1.834381e+03
3.849975e+02	4.675667e+03	2.071121e+03
4.089619e+02	5.361167e+03	2.378297e+03
4.331116e+02	5.414000e+03	2.223521e+03
4.561425e+02	6.487333e+03	2.116370e+03
4.822950e+02	7.927833e+03	1.961259e+03
5.056750e+02	7.547833e+03	1.674897e+03
5.282991e+02	8.744667e+03	1.494366e+03
5.522683e+02	9.736500e+03	1.870657e+03
5.763005e+02	9.201667e+03	1.652807e+03
6.002294e+02	1.025700e+04	1.659451e+03
6.252530e+02	1.188967e+04	1.451881e+03
6.478969e+02	1.067150e+04	1.240869e+03
6.826447e+02	1.112250e+04	1.812820e+03
6.956497e+02	1.160300e+04	1.688304e+03
7.196222e+02	1.057133e+04	1.747123e+03
7.437211e+02	1.077267e+04	1.896311e+03
