-6.986780e+01	5.058333e+02	1.164602e+02
-4.424140e+01	7.828333e+02	1.845843e+02
-2.346030e+01	1.259000e+03	2.934635e+02
0.000000e+00	2.471500e+03	5.988632e+02
2.468530e+01	2.092167e+03	6.040783e+02
4.817280e+01	2.211500e+03	5.443072e+02
7.388940e+01	2.240500e+03	5.340272e+02
9.609910e+01	2.255167e+03	4.530048e+02
1.198191e+02	2.176333e+03	4.550814e+02
1.472697e+02	1.839500e+03	4.097564e+02
1.669922e+02	1.869333e+03	3.570057e+02
1.898291e+02	1.853000e+03	3.535755e+02
2.171064e+02	1.345667e+03	3.339848e+02
2.408358e+02	1.319000e+03	3.048173e+02
2.711383e+02	1.058500e+03	1.713356e+02
2.978019e+02	1.074500e+03	1.530814e+02
3.378989e+02	9.923333e+02	2.126948e+02
3.608436e+02	9.240000e+02	2.377915e+02
3.849819e+02	9.448333e+02	2.613552e+02
4.089439e+02	9.491667e+02	3.764090e+02
4.330919e+02	1.039833e+03	4.442330e+02
4.561230e+02	1.131833e+03	7.461971e+02
4.822764e+02	1.343833e+03	1.306726e+03
5.056555e+02	1.556833e+03	1.736506e+03
5.283011e+02	1.806500e+03	2.153727e+03
5.522480e+02	2.141833e+03	2.774884e+03
5.762814e+02	2.413167e+03	3.147623e+03
6.002097e+02	2.716333e+03	3.674573e+03
6.252325e+02	3.075833e+03	4.569564e+03
6.478778e+02	3.178167e+03	4.383029e+03
6.826247e+02	3.868833e+03	5.455480e+03
6.956311e+02	4.161000e+03	5.845393e+03
7.196022e+02	4.218500e+03	5.602722e+03
7.437147e+02	4.326333e+03	5.514365e+03
7.678014e+02	4.769667e+03	6.006466e+03
