-6.821720e+01	6.470000e+02	1.547514e+02
-4.430970e+01	1.234000e+03	2.855570e+02
-2.223610e+01	2.147667e+03	4.479731e+02
0.000000e+00	3.343833e+03	6.285938e+02
2.467390e+01	3.516667e+03	6.303055e+02
5.415920e+01	5.798167e+03	6.257170e+02
7.649560e+01	7.317167e+03	5.917562e+02
9.892390e+01	8.071500e+03	5.516183e+02
1.255411e+02	8.643000e+03	5.682345e+02
1.508320e+02	9.755333e+03	5.244588e+02
1.741311e+02	1.073083e+04	6.663379e+02
1.961528e+02	1.296483e+04	6.092045e+02
2.221761e+02	1.623167e+04	1.084375e+03
2.439350e+02	2.013583e+04	1.770360e+03
2.686036e+02	1.968783e+04	1.977547e+03
2.924695e+02	2.316983e+04	2.067480e+03
3.179028e+02	2.448983e+04	2.088931e+03
3.360356e+02	2.340950e+04	1.989564e+03
3.608853e+02	2.471450e+04	2.174941e+03
3.908239e+02	2.421300e+04	1.808947e+03
4.135067e+02	2.293817e+04	1.625837e+03
4.346156e+02	2.451933e+04	1.307018e+03
