-6.774310e+01	6.906667e+02	1.101738e+02
-4.380560e+01	1.322500e+03	2.062191e+02
-2.173450e+01	2.285833e+03	3.089559e+02
0.000000e+00	3.490333e+03	5.111507e+02
2.449500e+01	2.652500e+03	5.613476e+02
5.559160e+01	5.467667e+03	1.206324e+03
7.700580e+01	8.065667e+03	1.503830e+03
1.003591e+02	1.122933e+04	1.851820e+03
1.260513e+02	1.307167e+04	1.712046e+03
1.513400e+02	1.546167e+04	1.666143e+03
1.746447e+02	1.894633e+04	1.719692e+03
1.980441e+02	1.986983e+04	1.895299e+03
2.226883e+02	2.144017e+04	1.463670e+03
2.453658e+02	2.263567e+04	1.396000e+03
2.689844e+02	2.125633e+04	1.108489e+03
2.929769e+02	2.353850e+04	9.406697e+02
3.193402e+02	2.347283e+04	8.949924e+02
3.374661e+02	2.220367e+04	8.684337e+02
3.613275e+02	2.366667e+04	1.121033e+03
3.910638e+02	2.308467e+04	7.993934e+02
4.149355e+02	2.212950e+04	7.294529e+02
4.360977e+02	2.400717e+04	1.155571e+03
