-6.774310e+01	5.411667e+02	8.970489e+01
-4.380560e+01	1.036833e+03	1.842590e+02
-2.173450e+01	1.890167e+03	3.234170e+02
0.000000e+00	2.979333e+03	5.274530e+02
2.449500e+01	1.326500e+03	3.138514e+02
5.559160e+01	1.370833e+03	3.223696e+02
7.700580e+01	1.475333e+03	3.299622e+02
1.003591e+02	1.434667e+03	2.623453e+02
1.260513e+02	1.437333e+03	2.630275e+02
1.513400e+02	1.571167e+03	2.395825e+02
1.746447e+02	1.592667e+03	2.392602e+02
1.980441e+02	1.134000e+03	2.038666e+02
2.226883e+02	1.479000e+03	2.379924e+02
2.453658e+02	1.488167e+03	2.414443e+02
2.689844e+02	1.371833e+03	1.986045e+02
2.929769e+02	1.201833e+03	2.240120e+02
3.193402e+02	1.233667e+03	2.112910e+02
3.374661e+02	1.220000e+03	2.113717e+02
3.613275e+02	1.192167e+03	2.686428e+02
3.910638e+02	1.256833e+03	2.901430e+02
4.149355e+02	1.270000e+03	3.030347e+02
4.360977e+02	1.249500e+03	5.391374e+02
4.599350e+02	1.335000e+03	6.672436e+02
4.817463e+02	1.442833e+03	8.380201e+02
5.088608e+02	1.640167e+03	1.123314e+03
5.294744e+02	1.261667e+03	1.451696e+03
5.580102e+02	1.815667e+03	2.317613e+03
5.790169e+02	2.273500e+03	2.998209e+03
6.052577e+02	2.839500e+03	3.974519e+03
6.261847e+02	3.599167e+03	5.082529e+03
6.496355e+02	4.448833e+03	6.198730e+03
6.728308e+02	5.268000e+03	7.327913e+03
6.968241e+02	6.255500e+03	8.729334e+03
7.229980e+02	7.246000e+03	1.005838e+04
