-6.821720e+01	6.561667e+02	1.636208e+02
-4.430970e+01	1.277000e+03	2.986824e+02
-2.223610e+01	2.238333e+03	5.289127e+02
0.000000e+00	3.399333e+03	7.526300e+02
2.467390e+01	4.025000e+03	9.675028e+02
5.415920e+01	8.188667e+03	1.052635e+03
7.649560e+01	1.256033e+04	1.143605e+03
9.892390e+01	1.750400e+04	1.428616e+03
1.255411e+02	1.774383e+04	1.578520e+03
1.508320e+02	1.992033e+04	1.397505e+03
1.741311e+02	2.216200e+04	1.338457e+03
1.961528e+02	2.107950e+04	1.426428e+03
2.221761e+02	2.248800e+04	1.210994e+03
2.439350e+02	2.259683e+04	9.391150e+02
2.686036e+02	2.060100e+04	9.425951e+02
2.924695e+02	2.275533e+04	8.387802e+02
3.179028e+02	2.202267e+04	6.927437e+02
3.360356e+02	2.077667e+04	6.305470e+02
3.608853e+02	2.196017e+04	4.769224e+02
3.908239e+02	2.068217e+04	8.436550e+02
