-6.821720e+01	5.761667e+02	8.721334e+01
-4.430970e+01	1.096500e+03	1.577603e+02
-2.223610e+01	1.921833e+03	2.768085e+02
0.000000e+00	3.011167e+03	3.855315e+02
2.467390e+01	1.790833e+03	1.965619e+02
5.415920e+01	1.822500e+03	2.435921e+02
7.649560e+01	1.966667e+03	2.497172e+02
9.892390e+01	1.825833e+03	2.310562e+02
1.255411e+02	1.706500e+03	2.058482e+02
1.508320e+02	1.632000e+03	1.557678e+02
1.741311e+02	1.638167e+03	1.140621e+02
1.961528e+02	1.047167e+03	1.686824e+02
2.221761e+02	1.493167e+03	1.005652e+02
2.439350e+02	1.474000e+03	1.231357e+02
2.686036e+02	1.394333e+03	1.365528e+02
2.924695e+02	1.173333e+03	1.352326e+02
3.179028e+02	1.203833e+03	1.276079e+02
3.360356e+02	1.173500e+03	1.360408e+02
3.608853e+02	1.084333e+03	2.019828e+02
3.908239e+02	1.132667e+03	2.275932e+02
4.135067e+02	1.146000e+03	2.289934e+02
4.346156e+02	9.156667e+02	1.483289e+02
4.594470e+02	9.398333e+02	1.649902e+02
4.812481e+02	9.263333e+02	1.641836e+02
5.074178e+02	9.456667e+02	1.750882e+02
5.289653e+02	4.816667e+02	5.408389e+01
5.575186e+02	5.180000e+02	6.189669e+01
5.785075e+02	5.196667e+02	4.876337e+01
6.047503e+02	4.230000e+02	1.030728e+02
6.256842e+02	4.223333e+02	1.096534e+02
6.500675e+02	1.816667e+02	5.968808e+01
6.723225e+02	2.953333e+02	6.908738e+01
6.963361e+02	2.968333e+02	6.762963e+01
7.215111e+02	2.953333e+02	7.347562e+01
