-6.774310e+01	6.855000e+02	6.929574e+01
-4.380560e+01	1.340000e+03	1.197364e+02
-2.173450e+01	2.349167e+03	2.310164e+02
0.000000e+00	3.658333e+03	4.642351e+02
2.449500e+01	2.157333e+03	4.064011e+02
5.559160e+01	2.421333e+03	4.521609e+02
7.700580e+01	2.641167e+03	4.155894e+02
1.003591e+02	2.761167e+03	4.044223e+02
1.260513e+02	2.639667e+03	3.451913e+02
1.513400e+02	2.693833e+03	2.412902e+02
1.746447e+02	2.460000e+03	2.238231e+02
1.980441e+02	2.000000e+03	2.499744e+02
2.226883e+02	2.262667e+03	1.356564e+02
2.453658e+02	2.177667e+03	1.190221e+02
2.689844e+02	2.139833e+03	1.439742e+02
2.929769e+02	2.210000e+03	5.284858e+02
3.193402e+02	2.548333e+03	7.673804e+02
3.374661e+02	3.007667e+03	1.071671e+03
3.613275e+02	3.942667e+03	1.908431e+03
3.910638e+02	6.744667e+03	4.060014e+03
4.149355e+02	1.053967e+04	7.111666e+03
4.360977e+02	1.356700e+04	8.699865e+03
4.599350e+02	1.889133e+04	1.166576e+04
4.817463e+02	2.044083e+04	1.083211e+04
5.088608e+02	1.970267e+04	8.845856e+03
5.294744e+02	2.236883e+04	9.716746e+03
5.580102e+02	2.391917e+04	9.408959e+03
5.790169e+02	2.243950e+04	7.694228e+03
6.052577e+02	2.470617e+04	7.022420e+03
6.261847e+02	2.451100e+04	5.407889e+03
6.496355e+02	2.328867e+04	4.611535e+03
