-8.469750e+01	9.343333e+02	2.334966e+02
-6.485420e+01	1.321167e+03	3.268452e+02
-4.096810e+01	1.879333e+03	4.500598e+02
-1.870110e+01	2.761167e+03	6.596713e+02
0.000000e+00	3.603000e+03	8.076737e+02
2.414860e+01	1.222667e+03	5.608114e+02
5.068000e+01	1.384833e+03	6.743789e+02
7.757780e+01	1.406333e+03	6.477962e+02
1.023703e+02	1.379333e+03	6.523265e+02
1.284231e+02	1.440333e+03	6.529633e+02
1.458525e+02	1.486833e+03	6.711082e+02
1.700222e+02	1.507000e+03	6.463593e+02
1.946031e+02	1.321167e+03	5.361128e+02
2.183375e+02	1.313833e+03	5.213442e+02
2.403808e+02	1.317000e+03	4.774377e+02
2.649586e+02	1.282167e+03	5.927088e+02
2.886156e+02	1.258167e+03	5.288173e+02
3.129269e+02	1.283333e+03	5.826984e+02
3.370136e+02	1.259333e+03	5.430947e+02
3.607367e+02	1.221000e+03	5.415197e+02
3.845928e+02	1.194833e+03	5.600869e+02
4.086617e+02	1.396667e+03	4.339104e+02
4.325800e+02	1.380500e+03	4.381592e+02
4.565567e+02	1.363667e+03	4.714241e+02
4.805914e+02	1.157667e+03	4.604718e+02
5.089878e+02	1.119333e+03	4.547882e+02
5.273761e+02	1.101333e+03	4.469620e+02
5.558433e+02	9.028333e+02	4.102523e+02
5.794108e+02	8.988333e+02	4.025595e+02
6.033514e+02	8.603333e+02	3.945391e+02
6.263306e+02	7.151667e+02	2.808568e+02
6.514036e+02	7.296667e+02	2.060734e+02
6.758203e+02	7.446667e+02	2.145765e+02
6.994383e+02	7.631667e+02	1.768032e+02
