-8.482310e+01	8.473333e+02	1.207587e+02
-6.486500e+01	1.184500e+03	1.780390e+02
-4.097750e+01	1.716500e+03	2.235645e+02
-1.731980e+01	2.540333e+03	3.115989e+02
0.000000e+00	3.173667e+03	4.010923e+02
2.408970e+01	1.602833e+03	3.382741e+02
5.067880e+01	2.029667e+03	5.285791e+02
7.893910e+01	2.900833e+03	7.203942e+02
1.037344e+02	3.902667e+03	1.003695e+03
1.297927e+02	5.653833e+03	1.365495e+03
1.472066e+02	7.087500e+03	1.662434e+03
1.700208e+02	9.488833e+03	2.126887e+03
1.945966e+02	1.204050e+04	2.111288e+03
2.183308e+02	1.547483e+04	2.202101e+03
2.417650e+02	1.845667e+04	2.222681e+03
2.663130e+02	1.953267e+04	1.501782e+03
2.900088e+02	2.241533e+04	1.566876e+03
3.142813e+02	2.421167e+04	1.448432e+03
3.383686e+02	2.193300e+04	1.602412e+03
3.620983e+02	2.284233e+04	1.122864e+03
3.859627e+02	2.339767e+04	1.258485e+03
