-8.482310e+01	8.991667e+02	1.465734e+02
-6.486500e+01	1.282500e+03	2.088164e+02
-4.097750e+01	1.821000e+03	2.814761e+02
-1.731980e+01	2.712167e+03	3.983132e+02
0.000000e+00	3.399167e+03	4.862199e+02
2.408970e+01	1.719833e+03	5.356967e+02
5.067880e+01	2.000000e+03	6.224301e+02
7.893910e+01	2.856167e+03	8.996260e+02
1.037344e+02	3.848333e+03	1.330151e+03
1.297927e+02	5.528167e+03	1.766817e+03
1.472066e+02	7.094000e+03	2.362962e+03
1.700208e+02	9.596500e+03	3.017594e+03
1.945966e+02	1.169867e+04	3.506106e+03
2.183308e+02	1.581633e+04	4.604062e+03
2.417650e+02	1.904650e+04	4.599953e+03
2.663130e+02	1.964917e+04	3.562357e+03
2.900088e+02	2.203850e+04	3.367552e+03
3.142813e+02	2.462983e+04	2.655541e+03
3.383686e+02	2.227300e+04	2.153223e+03
3.620983e+02	2.270550e+04	1.516378e+03
3.859627e+02	2.375817e+04	1.159786e+03
