-8.482310e+01	9.005000e+02	1.929101e+02
-6.486500e+01	1.288500e+03	2.905675e+02
-4.097750e+01	1.886167e+03	4.076864e+02
-1.731980e+01	2.776667e+03	5.918617e+02
0.000000e+00	3.453500e+03	7.918383e+02
2.408970e+01	1.280333e+03	4.374150e+02
5.067880e+01	1.295667e+03	4.897010e+02
7.893910e+01	1.305833e+03	4.427331e+02
1.037344e+02	1.282833e+03	4.555162e+02
1.297927e+02	1.417500e+03	4.968206e+02
1.472066e+02	1.409000e+03	4.574136e+02
1.700208e+02	1.454667e+03	4.519419e+02
1.945966e+02	1.218500e+03	3.406140e+02
2.183308e+02	1.204500e+03	3.757173e+02
2.417650e+02	1.240667e+03	3.585363e+02
2.663130e+02	1.376833e+03	3.349277e+02
2.900088e+02	1.349500e+03	3.583756e+02
3.142813e+02	1.359333e+03	3.255056e+02
3.383686e+02	1.116500e+03	3.525114e+02
3.620983e+02	1.077500e+03	3.401292e+02
3.859627e+02	1.080000e+03	3.296010e+02
4.100625e+02	1.062000e+03	3.329144e+02
4.339344e+02	1.042500e+03	3.089082e+02
4.579150e+02	9.986667e+02	2.543444e+02
4.819475e+02	8.743333e+02	2.605300e+02
5.103427e+02	8.105000e+02	2.252783e+02
5.287316e+02	8.431667e+02	2.611263e+02
5.572083e+02	7.496667e+02	2.598459e+02
5.808350e+02	7.451667e+02	2.631018e+02
6.048636e+02	7.355000e+02	2.609688e+02
6.281813e+02	6.026667e+02	1.882378e+02
6.527613e+02	6.008333e+02	2.006962e+02
6.757088e+02	5.876667e+02	2.263888e+02
7.007936e+02	6.350000e+02	2.043233e+02
